match_id,map_id,map_name,team_pick,ct_team,t_team,team_1,team_1_id,team_2,team_2_id,first_half_ct_win_rounds,first_half_t_win_rounds,second_half_ct_win_rounds,second_half_t_win_rounds,ot_team_ct_win,ot_team_t_win,map_winner,region
62704,61550,Split,Decider,Purple Team,AR eSports,AR eSports,7194,Purple Team,6536,9,3,0,4,0,0,Purple Team,AMERICAS
62704,61551,Breeze,Decider,Purple Team,AR eSports,AR eSports,7194,Purple Team,6536,6,6,1,7,0,0,Purple Team,AMERICAS
62705,61553,Breeze,Decider,KOVA,Testers,KOVA,6312,Testers,7196,10,2,0,3,0,0,KOVA,AMERICAS
62705,61554,Ascent,Decider,KOVA,Testers,KOVA,6312,Testers,7196,10,2,1,3,0,0,KOVA,AMERICAS
62706,61556,Bind,Decider,Motif Esports,Team Puñeta,Team Puñeta,7197,Motif Esports,6527,5,7,3,8,0,0,Motif Esports,AMERICAS
62706,61557,Ascent,Decider,Team Puñeta,Motif Esports,Team Puñeta,7197,Motif Esports,6527,10,2,0,3,0,0,Team Puñeta,AMERICAS
62706,61558,Icebox,Decider,Team Puñeta,Motif Esports,Team Puñeta,7197,Motif Esports,6527,6,6,1,7,0,0,Team Puñeta,AMERICAS
62707,61559,Ascent,Decider,Monitos,Glitch Gaming eSports,Glitch Gaming eSports,7198,Monitos,7199,7,5,8,4,0,0,Glitch Gaming eSports,AMERICAS
62707,61560,Bind,Decider,Monitos,Glitch Gaming eSports,Glitch Gaming eSports,7198,Monitos,7199,4,8,4,8,0,2,Glitch Gaming eSports,AMERICAS
62708,61562,Bind,Decider,RED8,lavender boys,lavender boys,7200,RED8,7201,4,8,5,4,0,0,lavender boys,AMERICAS
62708,61563,Icebox,Decider,RED8,lavender boys,lavender boys,7200,RED8,7201,5,7,6,3,0,0,lavender boys,AMERICAS
62710,61568,Ascent,Decider,Guild GC,Phoenicia,Guild GC,6263,Phoenicia,7202,8,4,3,5,0,0,Guild GC,AMERICAS
62710,61569,Haven,Decider,Guild GC,Phoenicia,Guild GC,6263,Phoenicia,7202,8,4,6,5,0,0,Guild GC,AMERICAS
62711,61571,Breeze,Decider,19esports,Throwers,19esports,6139,Throwers,7203,11,1,7,2,0,0,19esports,AMERICAS
