region,event_id,title,url,status
PACIFIC,573,Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,https://www.vlr.gg/event/573/champions-tour-hong-kong-taiwan-stage-3-challengers-2,completed
PACIFIC,580,Champions Tour Philippines Stage 3: Challengers 2,https://www.vlr.gg/event/580/champions-tour-philippines-stage-3-challengers-2,completed
PACIFIC,603,Champions Tour Vietnam Stage 3: Challengers 2,https://www.vlr.gg/event/603/champions-tour-vietnam-stage-3-challengers-2,completed
PACIFIC,539,Champions Tour Japan Stage 3: Challengers 2,https://www.vlr.gg/event/539/champions-tour-japan-stage-3-challengers-2,completed
PACIFIC,555,Champions Tour Indonesia Stage 3: Challengers 1,https://www.vlr.gg/event/555/champions-tour-indonesia-stage-3-challengers-1,completed
PACIFIC,600,Champions Tour Vietnam Stage 3: Challengers 1,https://www.vlr.gg/event/600/champions-tour-vietnam-stage-3-challengers-1,completed
PACIFIC,564,Champions Tour Thailand Stage 3: Challengers 1,https://www.vlr.gg/event/564/champions-tour-thailand-stage-3-challengers-1,completed
PACIFIC,579,Champions Tour Philippines Stage 3: Challengers 1,https://www.vlr.gg/event/579/champions-tour-philippines-stage-3-challengers-1,completed
PACIFIC,572,Champions Tour Hong Kong & Taiwan Stage 3: Challengers 1,https://www.vlr.gg/event/572/champions-tour-hong-kong-taiwan-stage-3-challengers-1,completed
PACIFIC,565,Champions Tour Malaysia & Singapore Stage 3: Challengers 1,https://www.vlr.gg/event/565/champions-tour-malaysia-singapore-stage-3-challengers-1,completed
PACIFIC,538,Champions Tour Japan Stage 3: Challengers 1,https://www.vlr.gg/event/538/champions-tour-japan-stage-3-challengers-1,completed
PACIFIC,403,Oceania Tour: Stage 02,https://www.vlr.gg/event/403/oceania-tour-stage-02,completed
PACIFIC,426,Champions Tour Korea Stage 2: Challengers,https://www.vlr.gg/event/426/champions-tour-korea-stage-2-challengers,completed
PACIFIC,429,Champions Tour SEA Stage 2: Challengers Finals,https://www.vlr.gg/event/429/champions-tour-sea-stage-2-challengers-finals,completed
PACIFIC,441,Champions Tour Japan Stage 2: Challengers Finals,https://www.vlr.gg/event/441/champions-tour-japan-stage-2-challengers-finals,completed
PACIFIC,395,Champions Tour Vietnam Stage 2: Challengers,https://www.vlr.gg/event/395/champions-tour-vietnam-stage-2-challengers,completed
PACIFIC,421,Champions Tour Indonesia Stage 2: Challengers 3,https://www.vlr.gg/event/421/champions-tour-indonesia-stage-2-challengers-3,completed
PACIFIC,422,Champions Tour Thailand Stage 2: Challengers 2,https://www.vlr.gg/event/422/champions-tour-thailand-stage-2-challengers-2,completed
PACIFIC,432,Champions Tour Philippines Stage 2: Challengers 3,https://www.vlr.gg/event/432/champions-tour-philippines-stage-2-challengers-3,completed
PACIFIC,452,Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,https://www.vlr.gg/event/452/champions-tour-hong-kong-taiwan-stage-2-challengers-3,completed
PACIFIC,440,Champions Tour Japan Stage 2: Challengers 2,https://www.vlr.gg/event/440/champions-tour-japan-stage-2-challengers-2,completed
PACIFIC,399,Champions Tour Malaysia & Singapore Stage 2: Challengers 3,https://www.vlr.gg/event/399/champions-tour-malaysia-singapore-stage-2-challengers-3,completed
PACIFIC,420,Champions Tour Indonesia Stage 2: Challengers 2,https://www.vlr.gg/event/420/champions-tour-indonesia-stage-2-challengers-2,completed
PACIFIC,431,Champions Tour Philippines Stage 2: Challengers 2,https://www.vlr.gg/event/431/champions-tour-philippines-stage-2-challengers-2,completed
PACIFIC,433,Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,https://www.vlr.gg/event/433/champions-tour-hong-kong-taiwan-stage-2-challengers-2,completed
PACIFIC,383,Champions Tour Malaysia & Singapore Stage 2: Challengers 2,https://www.vlr.gg/event/383/champions-tour-malaysia-singapore-stage-2-challengers-2,completed
PACIFIC,377,Champions Tour Japan Stage 2: Challengers 1,https://www.vlr.gg/event/377/champions-tour-japan-stage-2-challengers-1,completed
PACIFIC,385,Champions Tour Philippines Stage 2: Challengers 1,https://www.vlr.gg/event/385/champions-tour-philippines-stage-2-challengers-1,completed
PACIFIC,379,Champions Tour Indonesia Stage 2: Challengers 1,https://www.vlr.gg/event/379/champions-tour-indonesia-stage-2-challengers-1,completed
PACIFIC,384,Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,https://www.vlr.gg/event/384/champions-tour-hong-kong-taiwan-stage-2-challengers-1,completed
PACIFIC,386,Champions Tour Thailand Stage 2: Challengers 1,https://www.vlr.gg/event/386/champions-tour-thailand-stage-2-challengers-1,completed
PACIFIC,373,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,https://www.vlr.gg/event/373/champions-tour-malaysia-singapore-stage-2-challengers-1,completed
PACIFIC,351,Champions Tour Korea Stage 1: Masters,https://www.vlr.gg/event/351/champions-tour-korea-stage-1-masters,completed
PACIFIC,347,Champions Tour SEA Stage 1: Masters,https://www.vlr.gg/event/347/champions-tour-sea-stage-1-masters,completed
PACIFIC,352,Champions Tour Japan Stage 1: Masters,https://www.vlr.gg/event/352/champions-tour-japan-stage-1-masters,completed
PACIFIC,297,Oceania Tour: Stage 01,https://www.vlr.gg/event/297/oceania-tour-stage-01,completed
