match_id,map_id,map_name,team_pick,ct_team,t_team,team_1,team_1_id,team_2,team_2_id,first_half_ct_win_rounds,first_half_t_win_rounds,second_half_ct_win_rounds,second_half_t_win_rounds,ot_team_ct_win,ot_team_t_win,map_winner,region
18970,33963,Haven,Decider,Piercer Esports,Fraggerz,Fraggerz,4569.0,Piercer Esports,3527.0,8,4,2,5,0,0,Piercer Esports,EMEA
18970,33964,Icebox,Decider,Fraggerz,Piercer Esports,Fraggerz,4569.0,Piercer Esports,3527.0,7,5,5,6,0,0,Fraggerz,EMEA
18970,33965,Split,Decider,Fraggerz,Piercer Esports,Fraggerz,4569.0,Piercer Esports,3527.0,6,6,7,4,0,0,Piercer Esports,EMEA
19027,34128,Ascent,Decider,ONE SHOT Esports,Anubis Gaming,Anubis Gaming,1466.0,ONE SHOT Esports,4332.0,0,12,1,0,0,0,Anubis Gaming,EMEA
19027,34129,Split,Decider,Anubis Gaming,ONE SHOT Esports,Anubis Gaming,1466.0,ONE SHOT Esports,4332.0,10,2,1,3,0,0,Anubis Gaming,EMEA
19028,34131,Bind,Decider,La7zag Esports,POISON CLAN,POISON CLAN,4575.0,La7zag Esports,4574.0,4,8,2,9,0,0,La7zag Esports,EMEA
19028,34132,Ascent,Decider,POISON CLAN,La7zag Esports,POISON CLAN,4575.0,La7zag Esports,4574.0,6,6,7,1,0,0,La7zag Esports,EMEA
19029,34134,Haven,Decider,Team Majesty,Team Gravity,Team Majesty,1594.0,Team Gravity,4577.0,11,1,2,2,0,0,Team Majesty,EMEA
19029,34135,Bind,Decider,Team Gravity,Team Majesty,Team Majesty,1594.0,Team Gravity,4577.0,7,5,8,2,0,0,Team Majesty,EMEA
19030,34137,Bind,Decider,E9Sports,Team RA'AD,Team RA'AD,1471.0,E9Sports,3382.0,8,4,6,5,0,0,E9Sports,EMEA
19030,34138,Ascent,Decider,Team RA'AD,E9Sports,Team RA'AD,1471.0,E9Sports,3382.0,9,3,7,4,0,0,Team RA'AD,EMEA
19030,34139,Icebox,Decider,E9Sports,Team RA'AD,Team RA'AD,1471.0,E9Sports,3382.0,4,8,5,3,0,0,Team RA'AD,EMEA
18972,33969,Bind,Decider,YaLLa Esports,Tuwaiq Esports Club,Tuwaiq Esports Club,4453.0,YaLLa Esports,1464.0,7,5,4,6,0,0,YaLLa Esports,EMEA
18972,33970,Haven,Decider,Tuwaiq Esports Club,YaLLa Esports,Tuwaiq Esports Club,4453.0,YaLLa Esports,1464.0,1,11,2,5,0,0,YaLLa Esports,EMEA
18974,33975,Haven,Decider,Fraggerz,Digger Esports,Digger Esports,3554.0,Fraggerz,4569.0,5,7,2,8,0,0,Fraggerz,EMEA
18974,33976,Bind,Decider,Digger Esports,Fraggerz,Digger Esports,3554.0,Fraggerz,4569.0,4,8,5,2,0,0,Fraggerz,EMEA
19031,34140,Ascent,Decider,La7zag Esports,Anubis Gaming,Anubis Gaming,1466.0,La7zag Esports,4574.0,3,9,4,0,0,0,Anubis Gaming,EMEA
19031,34141,Bind,Decider,Anubis Gaming,La7zag Esports,Anubis Gaming,1466.0,La7zag Esports,4574.0,9,3,0,4,0,0,Anubis Gaming,EMEA
19033,34146,Ascent,Decider,E9Sports,POISON CLAN,POISON CLAN,4575.0,E9Sports,3382.0,6,6,7,4,0,0,POISON CLAN,EMEA
19033,34147,Haven,Decider,POISON CLAN,E9Sports,POISON CLAN,4575.0,E9Sports,3382.0,1,11,2,0,0,0,E9Sports,EMEA
19033,34148,Bind,Decider,POISON CLAN,E9Sports,POISON CLAN,4575.0,E9Sports,3382.0,5,7,6,1,0,0,E9Sports,EMEA
19034,34149,Icebox,Decider,Team Majesty,Team RA'AD,Team Majesty,1594.0,Team RA'AD,1471.0,2,10,3,4,0,0,Team RA'AD,EMEA
19034,34150,Bind,Decider,Team Majesty,Team RA'AD,Team Majesty,1594.0,Team RA'AD,1471.0,5,7,6,2,0,0,Team RA'AD,EMEA
18975,33978,Bind,Decider,YaLLa Esports,Lusail Esports,Lusail Esports,3550.0,YaLLa Esports,1464.0,2,10,3,8,0,0,Lusail Esports,EMEA
18975,33979,Haven,Decider,Lusail Esports,YaLLa Esports,Lusail Esports,3550.0,YaLLa Esports,1464.0,2,10,3,3,0,0,YaLLa Esports,EMEA
18975,33980,Ascent,Decider,YaLLa Esports,Lusail Esports,Lusail Esports,3550.0,YaLLa Esports,1464.0,8,4,3,5,0,0,YaLLa Esports,EMEA
18977,33984,Bind,Decider,Fraggerz,Tuwaiq Esports Club,Tuwaiq Esports Club,4453.0,Fraggerz,4569.0,6,6,7,4,0,0,Tuwaiq Esports Club,EMEA
18977,33985,Split,Decider,Tuwaiq Esports Club,Fraggerz,Tuwaiq Esports Club,4453.0,Fraggerz,4569.0,3,9,0,10,0,0,Tuwaiq Esports Club,EMEA
19035,34152,Ascent,Decider,Team Gravity,Anubis Gaming,Anubis Gaming,1466.0,Team Gravity,4577.0,2,10,3,0,0,0,Anubis Gaming,EMEA
19035,34153,Bind,Decider,Anubis Gaming,Team Gravity,Anubis Gaming,1466.0,Team Gravity,4577.0,9,3,0,4,0,0,Anubis Gaming,EMEA
19036,34155,Bind,Decider,E9Sports,La7zag Esports,La7zag Esports,4574.0,E9Sports,3382.0,8,4,4,5,0,0,E9Sports,EMEA
19036,34156,Haven,Decider,E9Sports,La7zag Esports,La7zag Esports,4574.0,E9Sports,3382.0,7,5,3,6,0,0,E9Sports,EMEA
19037,34158,Split,Decider,Team RA'AD,ONE SHOT Esports,ONE SHOT Esports,4332.0,Team RA'AD,1471.0,10,2,3,3,0,0,Team RA'AD,EMEA
19037,34159,Bind,Decider,ONE SHOT Esports,Team RA'AD,ONE SHOT Esports,4332.0,Team RA'AD,1471.0,4,8,5,5,0,0,Team RA'AD,EMEA
19038,34161,Bind,Decider,Team Majesty,POISON CLAN,POISON CLAN,4575.0,Team Majesty,1594.0,12,0,3,1,0,0,Team Majesty,EMEA
19038,34162,Ascent,Decider,POISON CLAN,Team Majesty,POISON CLAN,4575.0,Team Majesty,1594.0,2,10,3,0,0,0,Team Majesty,EMEA
18993,34032,Split,Decider,Piercer Esports,YaLLa Esports,YaLLa Esports,1464.0,Piercer Esports,3527.0,7,5,3,6,0,0,Piercer Esports,EMEA
18993,34033,Haven,Decider,YaLLa Esports,Piercer Esports,YaLLa Esports,1464.0,Piercer Esports,3527.0,9,3,7,4,0,0,YaLLa Esports,EMEA
18993,34034,Ascent,Decider,YaLLa Esports,Piercer Esports,YaLLa Esports,1464.0,Piercer Esports,3527.0,8,4,6,5,0,0,YaLLa Esports,EMEA
18995,34038,Ascent,Decider,Digger Esports,Tuwaiq Esports Club,Tuwaiq Esports Club,4453.0,Digger Esports,3554.0,5,7,6,0,0,0,Tuwaiq Esports Club,EMEA
18995,34039,Haven,Decider,Tuwaiq Esports Club,Digger Esports,Tuwaiq Esports Club,4453.0,Digger Esports,3554.0,3,9,4,7,0,0,Digger Esports,EMEA
18995,34040,Bind,Decider,Tuwaiq Esports Club,Digger Esports,Tuwaiq Esports Club,4453.0,Digger Esports,3554.0,7,5,1,6,0,0,Tuwaiq Esports Club,EMEA
19015,34092,Ascent,Decider,Team RA'AD,Anubis Gaming,Anubis Gaming,1466.0,Team RA'AD,1471.0,2,10,3,6,0,0,Anubis Gaming,EMEA
19015,34093,Bind,Decider,Anubis Gaming,Team RA'AD,Anubis Gaming,1466.0,Team RA'AD,1471.0,8,4,3,5,0,0,Anubis Gaming,EMEA
19016,34095,Ascent,Decider,Team Majesty,E9Sports,E9Sports,3382.0,Team Majesty,1594.0,8,4,7,5,0,0,Team Majesty,EMEA
19016,34096,Bind,Decider,E9Sports,Team Majesty,E9Sports,3382.0,Team Majesty,1594.0,9,3,9,3,0,2,Team Majesty,EMEA
19017,34098,Bind,Decider,POISON CLAN,Team Gravity,Team Gravity,4577.0,POISON CLAN,4575.0,1,11,2,0,0,0,Team Gravity,EMEA
19017,34099,Ascent,Decider,Team Gravity,POISON CLAN,Team Gravity,4577.0,POISON CLAN,4575.0,8,4,4,5,0,0,Team Gravity,EMEA
19018,34101,Bind,Decider,La7zag Esports,ONE SHOT Esports,La7zag Esports,4574.0,ONE SHOT Esports,4332.0,7,5,8,3,0,0,ONE SHOT Esports,EMEA
19018,34102,Icebox,Decider,ONE SHOT Esports,La7zag Esports,La7zag Esports,4574.0,ONE SHOT Esports,4332.0,2,10,3,0,0,0,La7zag Esports,EMEA
18980,33993,Haven,Decider,Tuwaiq Esports Club,Fraggerz,Fraggerz,4569.0,Tuwaiq Esports Club,4453.0,7,5,6,6,0,0,Tuwaiq Esports Club,EMEA
18980,33994,Bind,Decider,Fraggerz,Tuwaiq Esports Club,Fraggerz,4569.0,Tuwaiq Esports Club,4453.0,7,5,6,6,0,0,Fraggerz,EMEA
18980,34627,TBD,Decider,,,Fraggerz,4569.0,Tuwaiq Esports Club,4453.0,0,0,0,0,0,0,Draw,EMEA
18982,33999,Haven,Decider,Lusail Esports,YaLLa Esports,YaLLa Esports,1464.0,Lusail Esports,3550.0,9,3,8,4,0,0,Lusail Esports,EMEA
18982,34000,Bind,Decider,YaLLa Esports,Lusail Esports,YaLLa Esports,1464.0,Lusail Esports,3550.0,10,2,8,3,0,0,YaLLa Esports,EMEA
18982,34001,Ascent,Decider,Lusail Esports,YaLLa Esports,YaLLa Esports,1464.0,Lusail Esports,3550.0,5,7,5,7,3,5,YaLLa Esports,EMEA
19045,34182,Bind,Decider,ONE SHOT Esports,Team Gravity,Team Gravity,4577.0,ONE SHOT Esports,4332.0,6,6,5,7,0,0,ONE SHOT Esports,EMEA
19045,34183,Split,Decider,Team Gravity,ONE SHOT Esports,Team Gravity,4577.0,ONE SHOT Esports,4332.0,8,4,9,2,0,0,ONE SHOT Esports,EMEA
